0.0	-0.040860998212862876
0.033333333333333375	-0.03980424825908195
0.06666666666666668	-0.03769074835152007
0.1	-0.03416824850558363
0.13333333333333336	-0.028532248752085307
0.16666666666666663	-0.022543999013993316
0.20000000000000012	-0.016555749275901352
0.23333333333333336	-0.009158499599434794
0.2666666666666667	-0.0014089999383745944
0.3000000000000001	0.00598824973809195
0.33333333333333337	0.011976499476183927
0.36666666666666675	0.018669249183463188
0.4	0.02360074896777422
0.43333333333333335	0.027827748782897968
0.46666666666666673	0.02994124869045984
0.5	0.030997998644240785
0.5333333333333333	0.03135024862883442
0.5666666666666667	0.02994124869045984
0.6	0.027123248813710678
0.6333333333333335	0.024305248936961517
0.6666666666666667	0.019373749152650478
0.7	0.014442249368339447
0.7333333333333333	0.009510749584028408
0.7666666666666667	0.0035224998459364443
0.8000000000000003	-0.00176124992296825
0.8333333333333335	-0.007044999691872916
0.8666666666666667	-0.011271999506996658
0.9	-0.015146749337526771
0.9333333333333335	-0.017964749214275932
0.9666666666666668	-0.019725999137244155
1.0000000000000002	-0.02148724906021239
1.0333333333333332	-0.021839499044806032
1.0666666666666667	-0.02148724906021239
1.1	-0.019725999137244155
1.1333333333333335	-0.01726024924508865
1.166666666666667	-0.014442249368339488
1.2	-0.010567499537809374
1.2333333333333334	-0.006692749707279275
1.2666666666666668	-0.002465749892155533
1.3000000000000003	0.00211349990756185
1.3333333333333335	0.005283749768904666
1.3666666666666667	0.00880624961484111
1.4	0.011976499476183927
1.4333333333333336	0.014089999383745805
1.4666666666666668	0.015498999322120385
1.5000000000000002	0.017612499229682256
1.5333333333333332	0.017260249245088607
1.5666666666666667	0.017612499229682256
1.6	0.01620349929130767
1.6333333333333337	0.014442249368339447
1.666666666666667	0.013033249429964866
1.7	0.010215249553215691
1.7333333333333334	0.00739724967646653
1.766666666666667	0.004579249799717369
1.8	0.0017612499229682221
1.8333333333333335	-0.00176124992296825
1.8666666666666665	-0.004226999815123755
1.9000000000000004	-0.007044999691872916
1.9333333333333336	-0.008806249614841152
1.9666666666666666	-0.010567499537809374
2.0000000000000004	-0.011976499476183955
2.0333333333333337	-0.012680999445371238
2.066666666666667	-0.011624249491590327
2.1	-0.011624249491590327
2.1333333333333333	-0.009862999568622077
2.166666666666667	-0.008453999630247497
2.2	-0.006340499722685633
2.2333333333333334	-0.004579249799717411
2.266666666666667	-0.002465749892155533
2.3	0.0
2.3333333333333335	0.0024657498921554916
2.366666666666667	0.004579249799717369
2.4000000000000004	0.00598824973809195
2.4333333333333336	0.008101749645653827
2.4666666666666663	0.00880624961484111
2.5000000000000004	0.010215249553215691
2.5333333333333337	0.010215249553215691
2.566666666666667	0.010919749522402988
2.6	0.010215249553215691
2.6333333333333333	0.009510749584028408
2.666666666666667	0.00880624961484111
2.7	0.0070449996918728885
2.733333333333334	0.005635999753498308
2.766666666666667	0.003874749830530072
2.8	0.00211349990756185
2.8333333333333335	0.0
2.866666666666667	-0.0010567499537809527
2.9000000000000004	-0.0031702498613428304
2.9333333333333336	-0.004226999815123755
2.9666666666666663	-0.005635999753498336
